Age Group,Sex,Year,Population
 20-24,Female,2086,1837.054
 25-29,Female,2086,1878.04
 30-34,Female,2086,1915.669
 35-39,Female,2086,1960.228
 40-44,Female,2086,1979.585
 45-49,Female,2086,1939.355
 50-54,Female,2086,1873.752
 55-59,Female,2086,1835.558
 60-64,Female,2086,1825.175
 65-69,Female,2086,1846.277
 70-74,Female,2086,1906.229
 75-79,Female,2086,1774.73
 80-84,Female,2086,1458.274
 85-89,Female,2086,1230.078
 90-94,Female,2086,893.232
 95-99,Female,2086,428.083
 100 & over,Female,2086,98.253
  0-4,Persons,2086,3500.248
  5-9,Persons,2086,3605.36
 10-14,Persons,2086,3652.064
 15-19,Persons,2086,3677.521
 20-24,Persons,2086,3785.416
 25-29,Persons,2086,3866.505
 30-34,Persons,2086,3933.323
 35-39,Persons,2086,4009.777
 40-44,Persons,2086,4034.894
 45-49,Persons,2086,3946.448
 50-54,Persons,2086,3806.287
 55-59,Persons,2086,3719.607
 60-64,Persons,2086,3680.701
 65-69,Persons,2086,3703.417
 70-74,Persons,2086,3798.035
 75-79,Persons,2086,3495.801
 80-84,Persons,2086,2822.435
 85-89,Persons,2086,2316.567
 90-94,Persons,2086,1619.894
 95-99,Persons,2086,736.284
 100 & over,Persons,2086,158.816
  0-4,Male,2087,1790.336
  5-9,Male,2087,1844.98
 10-14,Male,2087,1874.64
 15-19,Male,2087,1895.529
 20-24,Male,2087,1955.512
 25-29,Male,2087,1990.527
 30-34,Male,2087,2012.671
 35-39,Male,2087,2042.752
 40-44,Male,2087,2057.567
 45-49,Male,2087,2021.905
 50-54,Male,2087,1945.745
 55-59,Male,2087,1888.542
 60-64,Male,2087,1855.218
 65-69,Male,2087,1837.35
 70-74,Male,2087,1875.622
 75-79,Male,2087,1752.232
 80-84,Male,2087,1402.921
 85-89,Male,2087,1073.872
 90-94,Male,2087,731.585
 95-99,Male,2087,315.485
 100 & over,Male,2087,62.237
  0-4,Female,2087,1706.108
  5-9,Female,2087,1759.216
 10-14,Female,2087,1785.365
 15-19,Female,2087,1797.213
 20-24,Female,2087,1843.848
 25-29,Female,2087,1879.98
 30-34,Female,2087,1910.877
 35-39,Female,2087,1953.681
 40-44,Female,2087,1981.661
 45-49,Female,2087,1953.409
 50-54,Female,2087,1886.236
 55-59,Female,2087,1839.623
 60-64,Female,2087,1824.471
 65-69,Female,2087,1827.017
 70-74,Female,2087,1888.172
 75-79,Female,2087,1806.921
 80-84,Female,2087,1496.533
 85-89,Female,2087,1213.053
 90-94,Female,2087,891.862
 95-99,Female,2087,435.615
 100 & over,Female,2087,101.169
  0-4,Persons,2087,3496.444
  5-9,Persons,2087,3604.196
 10-14,Persons,2087,3660.005
 15-19,Persons,2087,3692.742
 20-24,Persons,2087,3799.36
 25-29,Persons,2087,3870.507
 30-34,Persons,2087,3923.548
 35-39,Persons,2087,3996.433
 40-44,Persons,2087,4039.228
 45-49,Persons,2087,3975.314
 50-54,Persons,2087,3831.981
 55-59,Persons,2087,3728.165
 60-64,Persons,2087,3679.689
 65-69,Persons,2087,3664.367
 70-74,Persons,2087,3763.794
 75-79,Persons,2087,3559.153
 80-84,Persons,2087,2899.454
 85-89,Persons,2087,2286.925
 90-94,Persons,2087,1623.447
 95-99,Persons,2087,751.1
 100 & over,Persons,2087,163.406
  0-4,Male,2088,1788.642
  5-9,Male,2088,1843.769
 10-14,Male,2088,1877.696
 15-19,Male,2088,1902.867
 20-24,Male,2088,1963.178
 25-29,Male,2088,1993.897
 30-34,Male,2088,2008.987
 35-39,Male,2088,2035.5
 40-44,Male,2088,2057.229
 45-49,Male,2088,2034.879
 50-54,Male,2088,1960.431
 55-59,Male,2088,1894.905
 60-64,Male,2088,1856.0
 65-69,Male,2088,1824.989
 70-74,Male,2088,1858.556
 75-79,Male,2088,1766.48
 80-84,Male,2088,1445.849
 85-89,Male,2088,1070.052
 90-94,Male,2088,734.594
 95-99,Male,2088,320.142
 100 & over,Male,2088,64.828
  0-4,Female,2088,1704.485
  5-9,Female,2088,1758.056
 10-14,Female,2088,1788.268
 15-19,Female,2088,1804.21
 20-24,Female,2088,1851.134
 25-29,Female,2088,1883.158
 30-34,Female,2088,1907.328
 35-39,Female,2088,1946.687
 40-44,Female,2088,1981.249
 45-49,Female,2088,1965.716
 50-54,Female,2088,1900.149
 55-59,Female,2088,1845.497
 60-64,Female,2088,1824.821
 65-69,Female,2088,1815.476
 70-74,Female,2088,1870.419
 75-79,Female,2088,1819.376
 80-84,Female,2088,1540.282
 85-89,Female,2088,1205.569
 90-94,Female,2088,891.307
 95-99,Female,2088,438.259
 100 & over,Female,2088,104.619
  0-4,Persons,2088,3493.127
  5-9,Persons,2088,3601.825
 10-14,Persons,2088,3665.964
 15-19,Persons,2088,3707.077
 20-24,Persons,2088,3814.312
 25-29,Persons,2088,3877.055
 30-34,Persons,2088,3916.315
 35-39,Persons,2088,3982.187
 40-44,Persons,2088,4038.478
 45-49,Persons,2088,4000.595
 50-54,Persons,2088,3860.58
 55-59,Persons,2088,3740.402
 60-64,Persons,2088,3680.821
 65-69,Persons,2088,3640.465
 70-74,Persons,2088,3728.975
 75-79,Persons,2088,3585.856
 80-84,Persons,2088,2986.131
 85-89,Persons,2088,2275.621
 90-94,Persons,2088,1625.901
 95-99,Persons,2088,758.401
 100 & over,Persons,2088,169.447
  0-4,Male,2089,1787.34
  5-9,Male,2089,1842.109
 10-14,Male,2089,1879.732
 15-19,Male,2089,1909.588
 20-24,Male,2089,1971.175
 25-29,Male,2089,1998.462
 30-34,Male,2089,2006.728
 35-39,Male,2089,2028.251
 40-44,Male,2089,2054.763
 45-49,Male,2089,2045.275
 50-54,Male,2089,1976.299
 55-59,Male,2089,1903.067
 60-64,Male,2089,1857.198
 65-69,Male,2089,1823.211
 70-74,Male,2089,1836.636
 75-79,Male,2089,1776.531
 80-84,Male,2089,1480.066
 85-89,Male,2089,1073.875
 90-94,Male,2089,736.591
 95-99,Male,2089,325.576
 100 & over,Male,2089,67.199
  0-4,Female,2089,1703.24
  5-9,Female,2089,1756.466
 10-14,Female,2089,1790.203
 15-19,Female,2089,1810.617
 20-24,Female,2089,1858.741
 25-29,Female,2089,1887.482
 30-34,Female,2089,1905.135
 35-39,Female,2089,1939.704
 40-44,Female,2089,1978.812
 45-49,Female,2089,1975.541
 50-54,Female,2089,1915.194
 55-59,Female,2089,1853.105
 60-64,Female,2089,1825.593
 65-69,Female,2089,1813.067
 70-74,Female,2089,1848.704
 75-79,Female,2089,1827.709
 80-84,Female,2089,1574.741
 85-89,Female,2089,1207.036
 90-94,Female,2089,890.901
 95-99,Female,2089,441.564
 100 & over,Female,2089,107.356
  0-4,Persons,2089,3490.58
  5-9,Persons,2089,3598.575
 10-14,Persons,2089,3669.935
 15-19,Persons,2089,3720.205
 20-24,Persons,2089,3829.916
 25-29,Persons,2089,3885.944
 30-34,Persons,2089,3911.863
 35-39,Persons,2089,3967.955
 40-44,Persons,2089,4033.575
 45-49,Persons,2089,4020.816
 50-54,Persons,2089,3891.493
 55-59,Persons,2089,3756.172
 60-64,Persons,2089,3682.791
 65-69,Persons,2089,3636.278
 70-74,Persons,2089,3685.34
 75-79,Persons,2089,3604.24
 80-84,Persons,2089,3054.807
 85-89,Persons,2089,2280.911
 90-94,Persons,2089,1627.492
 95-99,Persons,2089,767.14
 100 & over,Persons,2089,174.555
  0-4,Male,2090,1786.555
  5-9,Male,2090,1840.172
 10-14,Male,2090,1880.797
 15-19,Male,2090,1915.533
 20-24,Male,2090,1979.316
 25-29,Male,2090,2004.087
 30-34,Male,2090,2005.947
 35-39,Male,2090,2021.439
 40-44,Male,2090,2050.46
 45-49,Male,2090,2053.02
 50-54,Male,2090,1992.653
 55-59,Male,2090,1912.909
 60-64,Male,2090,1859.239
 65-69,Male,2090,1820.117
 70-74,Male,2090,1816.723
 75-79,Male,2090,1780.687
 80-84,Male,2090,1514.454
 85-89,Male,2090,1086.332
 90-94,Male,2090,737.058
 95-99,Male,2090,328.47
 100 & over,Male,2090,70.03
  0-4,Female,2090,1702.484
  5-9,Female,2090,1754.617
 10-14,Female,2090,1791.208
 15-19,Female,2090,1816.286
 20-24,Female,2090,1866.476
 25-29,Female,2090,1892.81
 30-34,Female,2090,1904.355
 35-39,Female,2090,1933.143
 40-44,Female,2090,1974.621
 45-49,Female,2090,1982.833
 50-54,Female,2090,1930.704
 55-59,Female,2090,1862.324
 60-64,Female,2090,1827.195
 65-69,Female,2090,1809.409
 70-74,Female,2090,1829.393
 75-79,Female,2090,1829.326
 80-84,Female,2090,1609.457
 85-89,Female,2090,1219.202
 90-94,Female,2090,888.059
 95-99,Female,2090,442.63
 100 & over,Female,2090,110.151
  0-4,Persons,2090,3489.039
  5-9,Persons,2090,3594.789
 10-14,Persons,2090,3672.005
 15-19,Persons,2090,3731.819
 20-24,Persons,2090,3845.792
 25-29,Persons,2090,3896.897
 30-34,Persons,2090,3910.302
 35-39,Persons,2090,3954.582
 40-44,Persons,2090,4025.081
 45-49,Persons,2090,4035.853
 50-54,Persons,2090,3923.357
 55-59,Persons,2090,3775.233
 60-64,Persons,2090,3686.434
 65-69,Persons,2090,3629.526
 70-74,Persons,2090,3646.116
 75-79,Persons,2090,3610.013
 80-84,Persons,2090,3123.911
 85-89,Persons,2090,2305.534
 90-94,Persons,2090,1625.117
 95-99,Persons,2090,771.1
 100 & over,Persons,2090,180.181
  0-4,Male,2091,1786.363
  5-9,Male,2091,1838.148
 10-14,Male,2091,1880.978
 15-19,Male,2091,1920.585
 20-24,Male,2091,1987.395
 25-29,Male,2091,2010.563
 30-34,Male,2091,2006.632
 35-39,Male,2091,2015.427
 40-44,Male,2091,2044.732
 45-49,Male,2091,2058.072
 50-54,Male,2091,2008.649
 55-59,Male,2091,1924.516
 60-64,Male,2091,1862.447
 65-69,Male,2091,1818.545
 70-74,Male,2091,1793.252
 75-79,Male,2091,1780.763
 80-84,Male,2091,1544.039
 85-89,Male,2091,1112.779
 90-94,Male,2091,733.295
 95-99,Male,2091,332.27
 100 & over,Male,2091,73.118
  0-4,Female,2091,1702.298
  5-9,Female,2091,1752.684
 10-14,Female,2091,1791.37
 15-19,Female,2091,1821.094
 20-24,Female,2091,1874.161
 25-29,Female,2091,1898.957
 30-34,Female,2091,1904.972
 35-39,Female,2091,1927.366
 40-44,Female,2091,1969.07
 45-49,Female,2091,1987.544
 50-54,Female,2091,1945.87
 55-59,Female,2091,1873.239
 60-64,Female,2091,1829.943
 65-69,Female,2091,1807.256
 70-74,Female,2091,1806.13
 75-79,Female,2091,1827.365
 80-84,Female,2091,1638.855
 85-89,Female,2091,1244.846
 90-94,Female,2091,883.15
 95-99,Female,2091,443.655
 100 & over,Female,2091,113.702
  0-4,Persons,2091,3488.661
  5-9,Persons,2091,3590.832
 10-14,Persons,2091,3672.348
 15-19,Persons,2091,3741.679
 20-24,Persons,2091,3861.556
 25-29,Persons,2091,3909.52
 30-34,Persons,2091,3911.604
 35-39,Persons,2091,3942.793
 40-44,Persons,2091,4013.802
 45-49,Persons,2091,4045.616
 50-54,Persons,2091,3954.519
 55-59,Persons,2091,3797.755
 60-64,Persons,2091,3692.39
 65-69,Persons,2091,3625.801
 70-74,Persons,2091,3599.382
 75-79,Persons,2091,3608.128
 80-84,Persons,2091,3182.894
 85-89,Persons,2091,2357.625
 90-94,Persons,2091,1616.445
 95-99,Persons,2091,775.925
 100 & over,Persons,2091,186.82
  0-4,Male,2092,1786.833
  5-9,Male,2092,1836.216
 10-14,Male,2092,1880.391
 15-19,Male,2092,1924.659
 20-24,Male,2092,1995.208
 25-29,Male,2092,2017.735
 30-34,Male,2092,2008.727
 35-39,Male,2092,2010.51
 40-44,Male,2092,2038.04
 45-49,Male,2092,2060.438
 50-54,Male,2092,2023.517
 55-59,Male,2092,1937.818
 60-64,Male,2092,1867.214
 65-69,Male,2092,1818.774
 70-74,Male,2092,1775.083
 75-79,Male,2092,1766.973
 80-84,Male,2092,1574.029
 85-89,Male,2092,1147.271
 90-94,Male,2092,727.909
 95-99,Male,2092,336.986
 100 & over,Male,2092,75.219
  0-4,Female,2092,1702.734
  5-9,Female,2092,1750.837
 10-14,Female,2092,1790.806
 15-19,Female,2092,1824.972
 20-24,Female,2092,1881.599
 25-29,Female,2092,1905.759
 30-34,Female,2092,1906.93
 35-39,Female,2092,1922.62
 40-44,Female,2092,1962.588
 45-49,Female,2092,1989.675
 50-54,Female,2092,1959.957
 55-59,Female,2092,1885.786
 60-64,Female,2092,1834.196
 65-69,Female,2092,1806.916
 70-74,Female,2092,1787.964
 75-79,Female,2092,1811.122
 80-84,Female,2092,1670.138
 85-89,Female,2092,1279.941
 90-94,Female,2092,874.028
 95-99,Female,2092,446.303
 100 & over,Female,2092,116.643
  0-4,Persons,2092,3489.567
  5-9,Persons,2092,3587.053
 10-14,Persons,2092,3671.197
 15-19,Persons,2092,3749.631
 20-24,Persons,2092,3876.807
 25-29,Persons,2092,3923.494
 30-34,Persons,2092,3915.657
 35-39,Persons,2092,3933.13
 40-44,Persons,2092,4000.628
 45-49,Persons,2092,4050.113
 50-54,Persons,2092,3983.474
 55-59,Persons,2092,3823.604
 60-64,Persons,2092,3701.41
 65-69,Persons,2092,3625.69
 70-74,Persons,2092,3563.047
 75-79,Persons,2092,3578.095
 80-84,Persons,2092,3244.167
 85-89,Persons,2092,2427.212
 90-94,Persons,2092,1601.937
 95-99,Persons,2092,783.289
 100 & over,Persons,2092,191.862
  0-4,Male,2093,1787.993
  5-9,Male,2093,1834.529
 10-14,Male,2093,1879.184
 15-19,Male,2093,1927.719
 20-24,Male,2093,2002.568
 25-29,Male,2093,2025.413
 30-34,Male,2093,2012.122
 35-39,Male,2093,2006.888
 40-44,Male,2093,2030.893
 45-49,Male,2093,2060.215
 50-54,Male,2093,2036.557
 55-59,Male,2093,1952.583
 60-64,Male,2093,1873.822
 65-69,Male,2093,1820.051
 70-74,Male,2093,1764.029
 75-79,Male,2093,1752.185
 80-84,Male,2093,1588.785
 85-89,Male,2093,1185.24
 90-94,Male,2093,728.885
 95-99,Male,2093,340.397
 100 & over,Male,2093,76.9
  0-4,Female,2093,1703.836
  5-9,Female,2093,1749.221
 10-14,Female,2093,1789.652
 15-19,Female,2093,1827.882
 20-24,Female,2093,1888.613
 25-29,Female,2093,1913.052
 30-34,Female,2093,1910.126
 35-39,Female,2093,1919.109
 40-44,Female,2093,1955.664
 45-49,Female,2093,1989.322
 50-54,Female,2093,1972.305
 55-59,Female,2093,1899.755
 60-64,Female,2093,1840.236
 65-69,Female,2093,1807.601
 70-74,Female,2093,1777.292
 75-79,Female,2093,1795.024
 80-84,Female,2093,1683.146
 85-89,Female,2093,1319.811
 90-94,Female,2093,872.222
 95-99,Female,2093,448.602
 100 & over,Female,2093,118.202
  0-4,Persons,2093,3491.829
  5-9,Persons,2093,3583.75
 10-14,Persons,2093,3668.836
 15-19,Persons,2093,3755.601
 20-24,Persons,2093,3891.181
 25-29,Persons,2093,3938.465
 30-34,Persons,2093,3922.248
 35-39,Persons,2093,3925.997
 40-44,Persons,2093,3986.557
 45-49,Persons,2093,4049.537
 50-54,Persons,2093,4008.862
 55-59,Persons,2093,3852.338
 60-64,Persons,2093,3714.058
 65-69,Persons,2093,3627.652
 70-74,Persons,2093,3541.321
 75-79,Persons,2093,3547.209
 80-84,Persons,2093,3271.931
 85-89,Persons,2093,2505.051
 90-94,Persons,2093,1601.107
 95-99,Persons,2093,788.999
 100 & over,Persons,2093,195.102
  0-4,Male,2094,1789.84
  5-9,Male,2094,1833.239
 10-14,Male,2094,1877.536
 15-19,Male,2094,1929.759
 20-24,Male,2094,2009.309
 25-29,Male,2094,2033.421
 30-34,Male,2094,2016.712
 35-39,Male,2094,2004.686
 40-44,Male,2094,2023.747
 45-49,Male,2094,2057.876
 50-54,Male,2094,2047.034
 55-59,Male,2094,1968.515
 60-64,Male,2094,1882.195
 65-69,Male,2094,1821.729
 70-74,Male,2094,1763.094
 75-79,Male,2094,1732.67
 80-84,Male,2094,1599.476
 85-89,Male,2094,1215.807
 90-94,Male,2094,735.724
 95-99,Male,2094,343.615
 100 & over,Male,2094,78.89
  0-4,Female,2094,1705.592
  5-9,Female,2094,1747.984
 10-14,Female,2094,1788.064
 15-19,Female,2094,1829.827
 20-24,Female,2094,1895.031
 25-29,Female,2094,1920.663
 30-34,Female,2094,1914.467
 35-39,Female,2094,1916.954
 40-44,Female,2094,1948.746
 45-49,Female,2094,1986.963
 50-54,Female,2094,1982.181
 55-59,Female,2094,1914.844
 60-64,Female,2094,1847.992
 65-69,Female,2094,1808.696
 70-74,Female,2094,1775.474
 75-79,Female,2094,1775.029
 80-84,Female,2094,1692.118
 85-89,Female,2094,1351.523
 90-94,Female,2094,877.692
 95-99,Female,2094,451.184
 100 & over,Female,2094,119.97
  0-4,Persons,2094,3495.432
  5-9,Persons,2094,3581.223
 10-14,Persons,2094,3665.6
 15-19,Persons,2094,3759.586
 20-24,Persons,2094,3904.34
 25-29,Persons,2094,3954.084
 30-34,Persons,2094,3931.179
 35-39,Persons,2094,3921.64
 40-44,Persons,2094,3972.493
 45-49,Persons,2094,4044.839
 50-54,Persons,2094,4029.215
 55-59,Persons,2094,3883.359
 60-64,Persons,2094,3730.187
 65-69,Persons,2094,3630.425
 70-74,Persons,2094,3538.568
 75-79,Persons,2094,3507.699
 80-84,Persons,2094,3291.594
 85-89,Persons,2094,2567.33
 90-94,Persons,2094,1613.416
 95-99,Persons,2094,794.799
 100 & over,Persons,2094,198.86
  0-4,Male,2095,1792.351
  5-9,Male,2095,1832.462
 10-14,Male,2095,1875.602
 15-19,Male,2095,1930.837
 20-24,Male,2095,2015.274
 25-29,Male,2095,2041.574
 30-34,Male,2095,2022.359
 35-39,Male,2095,2003.95
 40-44,Male,2095,2017.038
 45-49,Male,2095,2053.711
 50-54,Male,2095,2054.879
 55-59,Male,2095,1984.93
 60-64,Male,2095,1892.231
 65-69,Male,2095,1824.226
 70-74,Male,2095,1760.894
 75-79,Male,2095,1715.145
 80-84,Male,2095,1604.945
 85-89,Male,2095,1246.486
 90-94,Male,2095,748.375
 95-99,Male,2095,345.66
 100 & over,Male,2095,80.346
  0-4,Female,2095,1707.975
  5-9,Female,2095,1747.235
 10-14,Female,2095,1786.22
 15-19,Female,2095,1830.836
 20-24,Female,2095,1900.715
 25-29,Female,2095,1928.406
 30-34,Female,2095,1919.809
 35-39,Female,2095,1916.21
 40-44,Female,2095,1942.25
 45-49,Female,2095,1982.852
 50-54,Female,2095,1989.532
 55-59,Female,2095,1930.393
 60-64,Female,2095,1857.34
 65-69,Female,2095,1810.604
 70-74,Female,2095,1772.45
 75-79,Female,2095,1757.401
 80-84,Female,2095,1694.948
 85-89,Female,2095,1383.413
 90-94,Female,2095,890.714
 95-99,Female,2095,451.862
 100 & over,Female,2095,121.185
  0-4,Persons,2095,3500.326
  5-9,Persons,2095,3579.697
 10-14,Persons,2095,3661.822
 15-19,Persons,2095,3761.673
 20-24,Persons,2095,3915.989
 25-29,Persons,2095,3969.98
 30-34,Persons,2095,3942.168
 35-39,Persons,2095,3920.16
 40-44,Persons,2095,3959.288
 45-49,Persons,2095,4036.563
 50-54,Persons,2095,4044.411
 55-59,Persons,2095,3915.323
 60-64,Persons,2095,3749.571
 65-69,Persons,2095,3634.83
 70-74,Persons,2095,3533.344
 75-79,Persons,2095,3472.546
 80-84,Persons,2095,3299.893
 85-89,Persons,2095,2629.899
 90-94,Persons,2095,1639.089
 95-99,Persons,2095,797.522
 100 & over,Persons,2095,201.531
  0-4,Male,2096,1795.47
  5-9,Male,2096,1832.279
 10-14,Male,2096,1873.583
 15-19,Male,2096,1931.029
 20-24,Male,2096,2020.344
 25-29,Male,2096,2049.671
 30-34,Male,2096,2028.856
 35-39,Male,2096,2004.682
 40-44,Male,2096,2011.134
 45-49,Male,2096,2048.126
 50-54,Male,2096,2060.046
 55-59,Male,2096,2000.988
 60-64,Male,2096,1904.006
 65-69,Male,2096,1827.866
 70-74,Male,2096,1760.144
 75-79,Male,2096,1694.395
 80-84,Male,2096,1606.981
 85-89,Male,2096,1273.633
 90-94,Male,2096,770.693
 95-99,Male,2096,345.861
 100 & over,Male,2096,82.299
  0-4,Female,2096,1710.942
  5-9,Female,2096,1747.055
 10-14,Female,2096,1784.297
 15-19,Female,2096,1831.001
 20-24,Female,2096,1905.538
 25-29,Female,2096,1936.095
 30-34,Female,2096,1925.97
 35-39,Female,2096,1916.859
 40-44,Female,2096,1936.532
 45-49,Female,2096,1977.387
 50-54,Female,2096,1994.31
 55-59,Female,2096,1945.604
 60-64,Female,2096,1868.364
 65-69,Female,2096,1813.643
 70-74,Female,2096,1770.88
 75-79,Female,2096,1736.084
 80-84,Female,2096,1694.663
 85-89,Female,2096,1411.099
 90-94,Female,2096,913.75
 95-99,Female,2096,451.673
 100 & over,Female,2096,122.859
  0-4,Persons,2096,3506.412
  5-9,Persons,2096,3579.334
 10-14,Persons,2096,3657.88
 15-19,Persons,2096,3762.03
 20-24,Persons,2096,3925.882
 25-29,Persons,2096,3985.766
 30-34,Persons,2096,3954.826
 35-39,Persons,2096,3921.541
 40-44,Persons,2096,3947.666
 45-49,Persons,2096,4025.513
 50-54,Persons,2096,4054.356
 55-59,Persons,2096,3946.592
 60-64,Persons,2096,3772.37
 65-69,Persons,2096,3641.509
 70-74,Persons,2096,3531.024
 75-79,Persons,2096,3430.479
 80-84,Persons,2096,3301.644
 85-89,Persons,2096,2684.732
 90-94,Persons,2096,1684.443
 95-99,Persons,2096,797.534
 100 & over,Persons,2096,205.158
  0-4,Male,2097,1799.13
  5-9,Male,2097,1832.76
 10-14,Male,2097,1871.654
 15-19,Male,2097,1930.452
 20-24,Male,2097,2024.432
 25-29,Male,2097,2057.495
 30-34,Male,2097,2036.044
 35-39,Male,2097,2006.82
 40-44,Male,2097,2006.303
 45-49,Male,2097,2041.579
 50-54,Male,2097,2062.542
 55-59,Male,2097,2015.922
 60-64,Male,2097,1917.448
 65-69,Male,2097,1833.024
 70-74,Male,2097,1761.121
 75-79,Male,2097,1678.609
 80-84,Male,2097,1596.654
 85-89,Male,2097,1301.368
 90-94,Male,2097,798.063
 95-99,Male,2097,345.482
 100 & over,Male,2097,84.289
  0-4,Female,2097,1714.426
  5-9,Female,2097,1747.502
 10-14,Female,2097,1782.456
 15-19,Female,2097,1830.441
 20-24,Female,2097,1909.433
 25-29,Female,2097,1943.542
 30-34,Female,2097,1932.785
 35-39,Female,2097,1918.848
 40-44,Female,2097,1931.842
 45-49,Female,2097,1970.993
 50-54,Female,2097,1996.524
 55-59,Female,2097,1959.735
 60-64,Female,2097,1881.011
 65-69,Female,2097,1818.162
 70-74,Female,2097,1771.06
 75-79,Female,2097,1719.63
 80-84,Female,2097,1681.292
 85-89,Female,2097,1440.565
 90-94,Female,2097,942.882
 95-99,Female,2097,449.43
 100 & over,Female,2097,125.0
  0-4,Persons,2097,3513.556
  5-9,Persons,2097,3580.262
 10-14,Persons,2097,3654.11
 15-19,Persons,2097,3760.893
 20-24,Persons,2097,3933.865
 25-29,Persons,2097,4001.037
 30-34,Persons,2097,3968.829
 35-39,Persons,2097,3925.668
 40-44,Persons,2097,3938.145
 45-49,Persons,2097,4012.572
 50-54,Persons,2097,4059.066
 55-59,Persons,2097,3975.657
 60-64,Persons,2097,3798.459
 65-69,Persons,2097,3651.186
 70-74,Persons,2097,3532.181
 75-79,Persons,2097,3398.239
 80-84,Persons,2097,3277.946
 85-89,Persons,2097,2741.933
 90-94,Persons,2097,1740.945
 95-99,Persons,2097,794.912
 100 & over,Persons,2097,209.289
  0-4,Male,2098,1803.243
  5-9,Male,2098,1833.926
 10-14,Male,2098,1869.973
 15-19,Male,2098,1929.258
 20-24,Male,2098,2027.511
 25-29,Male,2098,2064.868
 30-34,Male,2098,2043.743
 35-39,Male,2098,2010.252
 40-44,Male,2098,2002.764
 45-49,Male,2098,2034.58
 50-54,Male,2098,2062.471
 55-59,Male,2098,2029.045
 60-64,Male,2098,1932.332
 65-69,Male,2098,1839.977
 70-74,Male,2098,1763.092
 75-79,Male,2098,1669.462
 80-84,Male,2098,1585.172
 85-89,Male,2098,1316.393
 90-94,Male,2098,827.953
 95-99,Male,2098,348.646
 100 & over,Male,2098,85.787
  0-4,Female,2098,1718.337
  5-9,Female,2098,1748.616
 10-14,Female,2098,1780.851
 15-19,Female,2098,1829.295
 20-24,Female,2098,1912.358
 25-29,Female,2098,1950.558
 30-34,Female,2098,1940.09
 35-39,Female,2098,1922.068
 40-44,Female,2098,1928.384
 45-49,Female,2098,1964.153
 50-54,Female,2098,1996.27
 55-59,Female,2098,1972.143
 60-64,Female,2098,1895.062
 65-69,Female,2098,1824.441
 70-74,Female,2098,1772.232
 75-79,Female,2098,1710.305
 80-84,Female,2098,1667.804
 85-89,Female,2098,1454.16
 90-94,Female,2098,975.674
 95-99,Female,2098,451.577
 100 & over,Female,2098,126.573
  0-4,Persons,2098,3521.58
  5-9,Persons,2098,3582.542
 10-14,Persons,2098,3650.824
 15-19,Persons,2098,3758.553
 20-24,Persons,2098,3939.869
 25-29,Persons,2098,4015.426
 30-34,Persons,2098,3983.833
 35-39,Persons,2098,3932.32
 40-44,Persons,2098,3931.148
 45-49,Persons,2098,3998.733
 50-54,Persons,2098,4058.741
 55-59,Persons,2098,4001.188
 60-64,Persons,2098,3827.394
 65-69,Persons,2098,3664.418
 70-74,Persons,2098,3535.324
 75-79,Persons,2098,3379.767
 80-84,Persons,2098,3252.976
 85-89,Persons,2098,2770.553
 90-94,Persons,2098,1803.627
 95-99,Persons,2098,800.223
 100 & over,Persons,2098,212.36
  0-4,Male,2099,1807.708
  5-9,Male,2099,1835.778
 10-14,Male,2099,1868.683
 15-19,Male,2099,1927.613
 20-24,Male,2099,2029.574
 25-29,Male,2099,2071.62
 30-34,Male,2099,2051.768
 35-39,Male,2099,2014.881
 40-44,Male,2099,2000.64
 45-49,Male,2099,2027.581
 50-54,Male,2099,2060.3
 55-59,Male,2099,2039.632
 60-64,Male,2099,1948.366
 65-69,Male,2099,1848.661
 70-74,Male,2099,1765.445
 75-79,Male,2099,1669.728
 80-84,Male,2099,1569.165
 85-89,Male,2099,1327.594
 90-94,Male,2099,852.292
 95-99,Male,2099,355.248
 100 & over,Male,2099,87.404
  0-4,Female,2099,1722.588
  5-9,Female,2099,1750.379
 10-14,Female,2099,1779.621
 15-19,Female,2099,1827.719
 20-24,Female,2099,1914.315
 25-29,Female,2099,1956.979
 30-34,Female,2099,1947.712
 35-39,Female,2099,1926.425
 40-44,Female,2099,1926.28
 45-49,Female,2099,1957.317
 50-54,Female,2099,1994.013
 55-59,Female,2099,1982.09
 60-64,Female,2099,1910.221
 65-69,Female,2099,1832.406
 70-74,Female,2099,1773.802
 75-79,Female,2099,1709.387
 80-84,Female,2099,1650.519
 85-89,Female,2099,1463.882
 90-94,Female,2099,1002.098
 95-99,Female,2099,458.354
 100 & over,Female,2099,128.393
  0-4,Persons,2099,3530.296
  5-9,Persons,2099,3586.157
 10-14,Persons,2099,3648.304
 15-19,Persons,2099,3755.332
 20-24,Persons,2099,3943.889
 25-29,Persons,2099,4028.599
 30-34,Persons,2099,3999.48
 35-39,Persons,2099,3941.306
 40-44,Persons,2099,3926.92
 45-49,Persons,2099,3984.898
 50-54,Persons,2099,4054.313
 55-59,Persons,2099,4021.722
 60-64,Persons,2099,3858.587
 65-69,Persons,2099,3681.067
 70-74,Persons,2099,3539.247
 75-79,Persons,2099,3379.115
 80-84,Persons,2099,3219.684
 85-89,Persons,2099,2791.476
 90-94,Persons,2099,1854.39
 95-99,Persons,2099,813.602
 100 & over,Persons,2099,215.797
  0-4,Male,2100,1812.419
  5-9,Male,2100,1838.295
